race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202501020208,2025-08-24,札幌,8,3歳以上1勝クラス,ダート,1700,1勝,11,晴,良,10,エンプレスフレーム,3,5.4,6,ミサビスケッツ,1,2.6,5,シンボリノエル,7,20.7,540,850,6 - 10:350 / 5 - 10:840 / 5 - 6:770,3210,16520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250824.json,https://db.netkeiba.com/race/202501020208/,未照合,公開データ取得済,
202501020209,2025-08-24,札幌,9,ルスツ特別(1勝),芝,2000,1勝,13,晴,良,6,コスモアバンサ,8,20.7,8,シンゼンカガ,1,3.1,1,マイネルゼウス,2,3.3,2070,3070,6 - 8:1080 / 1 - 6:970 / 1 - 8:240,3410,35420,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250824.json,https://db.netkeiba.com/race/202501020209/,未照合,公開データ取得済,
202501020210,2025-08-24,札幌,10,オールスターJ第3戦(2勝),ダート,1700,2勝,14,晴,良,10,ベルギューン,1,3.7,12,カプラローラ,6,9.4,7,コスモオピニオン,8,17.8,370,1760,10 - 12:660 / 7 - 10:960 / 7 - 12:1580,7180,27650,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250824.json,https://db.netkeiba.com/race/202501020210/,未照合,公開データ取得済,
202501020211,2025-08-24,札幌,11,第20回キーンランドカップ(GIII),芝,1200,G3,16,晴,良,5,パンジャタワー,2,5.5,6,ペアポルックス,4,7.3,16,カルプスペルシュ,3,5.7,550,2870,5 - 6:1170 / 5 - 16:690 / 6 - 16:1050,5780,30510,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250824.json,https://db.netkeiba.com/race/202501020211/,未照合,公開データ取得済,
202501020212,2025-08-24,札幌,12,オールスターJ第4戦(2勝),芝,1800,2勝,14,晴,良,1,ピンクジン,5,9.7,14,ウインアクトゥール,9,13.8,10,ジェットマグナム,3,7.7,970,6190,1 - 14:1910 / 1 - 10:1650 / 10 - 14:1870,16510,130990,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250824.json,https://db.netkeiba.com/race/202501020212/,未照合,公開データ取得済,
202507040301,2025-08-30,中京,1,2歳未勝利,芝,2000,未勝利,12,晴,良,12,カラペルソナ,2,4.3,11,エチゴドラゴン,3,7.0,6,チェルヴァーラ,1,2.0,430,1620,11 - 12:490 / 6 - 12:250 / 6 - 11:260,1100,7610,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040301/,未照合,公開データ取得済,
202507040302,2025-08-30,中京,2,2歳未勝利,ダート,1800,未勝利,14,晴,良,8,ダンツシタン,4,10.0,11,カレイジャスビート,3,5.0,12,サマーマッドネス,1,2.1,1000,2300,8 - 11:730 / 8 - 12:370 / 11 - 12:360,1710,16520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040302/,未照合,公開データ取得済,
202507040303,2025-08-30,中京,3,3歳未勝利,芝,2200,未勝利,15,晴,良,1,リーティアコナル,6,13.4,7,リビングストン,1,2.8,9,シーラスストリーク,2,4.1,1340,2100,1 - 7:690 / 1 - 9:1280 / 7 - 9:310,3040,29570,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040303/,未照合,公開データ取得済,
202507040304,2025-08-30,中京,4,3歳未勝利,ダート,1800,未勝利,15,晴,良,15,ハッピーダンチャン,6,13.0,4,フランキーバローズ,1,2.4,9,アメリカンバー,3,10.3,1300,1370,4 - 15:630 / 9 - 15:2010 / 4 - 9:510,4220,35470,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040304/,未照合,公開データ取得済,
202507040305,2025-08-30,中京,5,2歳新馬,芝,1400,新馬,10,晴,良,2,フルールジェンヌ,5,11.8,1,フロムレイブン,2,3.8,8,ルナーマンス,3,5.8,1180,1860,1 - 2:610 / 2 - 8:710 / 1 - 8:430,3380,19890,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040305/,未照合,公開データ取得済,
202507040306,2025-08-30,中京,6,3歳未勝利,芝,1600,未勝利,16,晴,良,4,ダノンブギ,1,2.6,13,ダノンブランニュー,12,49.0,14,ヴェルニッツ,9,23.9,260,5980,4 - 13:2580 / 4 - 14:1400 / 13 - 14:9570,33390,104800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040306/,未照合,公開データ取得済,
202507040307,2025-08-30,中京,7,3歳以上1勝クラス,ダート,1800,1勝,10,晴,良,10,オーケアニス,1,1.4,5,マハナ,3,7.1,8,ハイウェイスター,2,4.5,140,390,5 - 10:160 / 8 - 10:160 / 5 - 8:300,440,1290,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040307/,未照合,公開データ取得済,
202507040308,2025-08-30,中京,8,3歳以上1勝クラス,芝,2000,1勝,8,晴,良,7,ジョイエッロ,2,2.4,2,ニュークレド,1,2.4,8,オーサムユニバンス,6,13.0,240,340,2 - 7:170 / 7 - 8:320 / 2 - 8:390,840,2800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040308/,未照合,公開データ取得済,
202507040309,2025-08-30,中京,9,清洲特別(2勝),ダート,1200,2勝,16,晴,良,14,メイショウヤーキス,5,16.5,13,アメリカンビキニ,1,2.8,12,アスタールフナ,2,3.8,1650,2670,13 - 14:1080 / 12 - 14:790 / 12 - 13:330,2970,35790,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040309/,未照合,公開データ取得済,
202507040310,2025-08-30,中京,10,桑名特別(2勝),芝,1400,2勝,11,晴,良,6,コト,6,13.1,11,ケーブパール,4,6.3,9,スマートルシーダ,9,61.6,1310,3260,6 - 11:1100 / 6 - 9:8030 / 9 - 11:4090,56090,285000,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040310/,未照合,公開データ取得済,
202507040311,2025-08-30,中京,11,名古屋城ステークス(OP),ダート,1800,OP,16,晴,良,4,テーオーパスワード,1,3.4,15,リチュアル,6,10.1,13,サンデーファンデー,7,14.1,340,2250,4 - 15:950 / 4 - 13:1230 / 13 - 15:2820,12740,52520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040311/,未照合,公開データ取得済,
202507040312,2025-08-30,中京,12,3歳以上1勝クラス,ダート,1400,1勝,12,晴,良,6,エリカドリーム,8,22.3,10,モズタチアガレ,2,3.9,5,ゴメンネジロー,1,2.8,2230,5550,6 - 10:1390 / 5 - 6:910 / 5 - 10:240,2890,35550,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202507040312/,未照合,公開データ取得済,
202504030301,2025-08-30,新潟,1,障害3歳以上オープン,障害,3250,障害,11,曇,良,10,スズカハービン,4,10.0,12,プラチナドリーム,3,6.4,1,ニシノパプルブリリ,6,18.3,1000,2940,10 - 12:990 / 1 - 10:1940 / 1 - 12:1160,10460,55730,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030301/,未照合,公開データ取得済,
202504030302,2025-08-30,新潟,2,2歳未勝利,ダート,1800,未勝利,15,曇,良,1,ファイアマン,2,4.2,9,マッドゲイル,1,2.0,15,コウソクルリアン,9,57.3,420,530,1 - 9:270 / 1 - 15:3300 / 9 - 15:1920,8600,33120,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030302/,未照合,公開データ取得済,
202504030303,2025-08-30,新潟,3,2歳未勝利,芝,1800,未勝利,11,曇,良,11,ドナルンバ,4,4.5,10,ショウナンダイン,3,4.1,4,ブライスフェアリー,8,45.5,450,600,10 - 11:300 / 4 - 11:1670 / 4 - 10:1850,8830,26650,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030303/,未照合,公開データ取得済,
202504030304,2025-08-30,新潟,4,3歳未勝利,ダート,1800,未勝利,15,曇,良,15,ライヴスプーン,7,16.1,4,トーアケルキラ,4,9.3,14,エヌマエリシュ,1,2.0,1610,8570,4 - 15:2160 / 14 - 15:420 / 4 - 14:370,3520,37220,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030304/,未照合,公開データ取得済,
202504030305,2025-08-30,新潟,5,2歳新馬,芝,1400,新馬,18,曇,良,11,ミツカネベネラ,4,9.8,10,マスティカーレ,3,6.0,12,ラテラルパーム,2,5.0,980,2580,10 - 11:720 / 11 - 12:670 / 10 - 12:520,3680,26200,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030305/,未照合,公開データ取得済,
202504030306,2025-08-30,新潟,6,3歳未勝利,芝,1800,未勝利,18,晴,良,13,キョウエイグッド,3,7.6,9,スピアッジャローザ,12,71.1,12,マイネルトラオム,10,17.6,760,14230,9 - 13:4330 / 12 - 13:1620 / 9 - 12:9130,80240,416760,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030306/,未照合,公開データ取得済,
202504030307,2025-08-30,新潟,7,3歳未勝利,芝,1400,未勝利,17,晴,良,15,ライネリーベ,2,3.6,11,クイーンラブ,4,7.4,13,レッドキリアン,9,37.1,360,1340,11 - 15:580 / 13 - 15:1930 / 11 - 13:2860,10820,40290,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030307/,未照合,公開データ取得済,
202504030308,2025-08-30,新潟,8,3歳以上1勝クラス,ダート,1800,1勝,10,晴,良,2,カゼノタカトシ,1,2.6,4,ミダース,3,3.9,5,シャドウキャッスル,4,7.4,260,480,2 - 4:260 / 2 - 5:400 / 4 - 5:600,1240,3870,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030308/,未照合,公開データ取得済,
202504030309,2025-08-30,新潟,9,新発田城特別(1勝),芝,1400,1勝,18,晴,良,18,ポッドロワール,7,19.2,1,セナマリン,3,5.4,14,ベラジオワールド,1,2.5,1920,8650,1 - 18:2540 / 14 - 18:810 / 1 - 14:460,5280,74240,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030309/,未照合,公開データ取得済,
202504030310,2025-08-30,新潟,10,赤倉特別(2勝),芝,1800,2勝,13,晴,良,10,アスクセクシーモア,2,3.4,6,クリニクラウン,6,13.5,7,フォルラニーニ,1,2.4,340,2110,6 - 10:650 / 7 - 10:230 / 6 - 7:540,1650,10680,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030310/,未照合,公開データ取得済,
202504030311,2025-08-30,新潟,11,日本海ステークス(3勝),芝,2200,3勝,16,晴,良,4,ゲルチュタール,1,1.4,10,ウインオーディン,4,15.7,14,ロジシルバー,7,28.4,140,1160,4 - 10:500 / 4 - 14:780 / 10 - 14:3010,6960,17220,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030311/,未照合,公開データ取得済,
202504030312,2025-08-30,新潟,12,3歳以上1勝クラス,ダート,1200,1勝,15,晴,良,8,ミスエル,3,7.8,2,アドリアフレイバー,1,1.9,1,ハヌル,6,10.0,780,870,2 - 8:360 / 1 - 8:640 / 1 - 2:350,1940,14120,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202504030312/,未照合,公開データ取得済,
202501020301,2025-08-30,札幌,1,2歳未勝利,芝,1500,未勝利,8,小雨,稍重,7,ラスティングスノー,2,3.5,2,エリカビアリッツ,1,2.2,6,アスコットダンス,4,7.6,350,330,2 - 7:160 / 6 - 7:350 / 2 - 6:250,670,2800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020301/,未照合,公開データ取得済,
202501020302,2025-08-30,札幌,2,2歳未勝利,芝,1800,未勝利,7,小雨,稍重,3,ノチェセラーダ,2,1.9,6,アッカン,1,1.8,1,ショウナンバーボン,4,15.5,190,160,3 - 6:110 / 1 - 3:270 / 1 - 6:250,360,1200,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020302/,未照合,公開データ取得済,
202501020303,2025-08-30,札幌,3,3歳未勝利,ダート,1700,未勝利,14,小雨,重,8,オロパタジン,2,4.8,11,ホウオウサムレット,1,1.7,13,アンタンシオン,6,27.8,480,590,8 - 11:320 / 8 - 13:1470 / 11 - 13:600,2690,19880,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020303/,未照合,公開データ取得済,
202501020304,2025-08-30,札幌,4,3歳未勝利,芝,1500,未勝利,14,小雨,稍重,9,トレヴィ,1,2.0,7,ペールノエル,5,13.2,4,エピファランド,3,5.4,200,1400,7 - 9:540 / 4 - 9:280 / 4 - 7:800,2020,8440,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020304/,未照合,公開データ取得済,
202501020305,2025-08-30,札幌,5,2歳新馬,ダート,1700,新馬,13,小雨,重,12,リュウカルネ,1,2.5,1,ケイアイアギト,6,19.9,6,セスティーナ,2,3.7,250,3250,1 - 12:940 / 6 - 12:260 / 1 - 6:1100,3030,16410,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020305/,未照合,公開データ取得済,
202501020306,2025-08-30,札幌,6,3歳未勝利,芝,2000,未勝利,16,小雨,稍重,2,スタードメイソン,13,108.3,14,マザーズウィル,10,49.6,6,ラファヴォリット,6,15.9,10830,186050,2 - 14:44860 / 2 - 6:14250 / 6 - 14:11250,679690,5395300,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020306/,未照合,公開データ取得済,
202501020307,2025-08-30,札幌,7,3歳以上1勝クラス,ダート,1000,1勝,12,曇,重,7,ミニョンマルーン,1,2.6,12,スパークルジョイ,5,11.1,10,ペレグリン,6,13.1,260,2760,7 - 12:870 / 7 - 10:630 / 10 - 12:2170,6710,24060,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020307/,未照合,公開データ取得済,
202501020308,2025-08-30,札幌,8,3歳以上1勝クラス,ダート,1700,1勝,11,曇,重,6,プチブール,1,2.0,10,ミスティマウンテン,2,3.7,4,マーベリックシチー,8,38.8,200,410,6 - 10:200 / 4 - 6:800 / 4 - 10:1530,2850,9220,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020308/,未照合,公開データ取得済,
202501020309,2025-08-30,札幌,9,すずらん賞(OP),芝,1200,OP,13,曇,稍重,2,ビッグカレンルーフ,5,11.3,13,ショウナンカリス,1,2.5,1,ユウファラオ,3,5.9,1130,1690,2 - 13:700 / 1 - 2:1450 / 1 - 13:380,4340,26450,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020309/,未照合,公開データ取得済,
202501020310,2025-08-30,札幌,10,千歳特別(2勝),ダート,1700,2勝,14,曇,重,7,ベンヌ,1,2.4,6,リアライズカミオン,2,4.0,10,タイセイミッション,3,6.2,240,500,6 - 7:260 / 7 - 10:350 / 6 - 10:370,950,2870,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020310/,未照合,公開データ取得済,
202501020311,2025-08-30,札幌,11,札幌日刊スポーツ杯(2勝),芝,2000,2勝,14,曇,稍重,10,ミラージュナイト,1,2.3,7,ショウナンサムデイ,3,5.1,4,エラン,5,22.3,230,500,7 - 10:230 / 4 - 10:640 / 4 - 7:1100,2730,7790,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020311/,未照合,公開データ取得済,
202501020312,2025-08-30,札幌,12,3歳以上1勝クラス,芝,1200,1勝,15,曇,稍重,16,ムチャスグラシアス,8,18.0,3,タマカヅラ,7,10.5,4,サンポーニャ,4,5.9,1800,13100,3 - 16:3580 / 4 - 16:2050 / 3 - 4:1170,26510,201970,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250830.json,https://db.netkeiba.com/race/202501020312/,未照合,公開データ取得済,
202507040401,2025-08-31,中京,1,2歳未勝利,芝,1400,未勝利,13,晴,良,6,レディーゴール,2,3.0,13,アスミル,7,22.5,2,レッドレベンディス,1,2.5,300,3130,6 - 13:710 / 2 - 6:200 / 2 - 13:780,1630,14580,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040401/,未照合,公開データ取得済,
202507040402,2025-08-31,中京,2,3歳未勝利,ダート,1800,未勝利,16,晴,良,7,オリジナルファイン,2,4.3,4,エアニゲラ,3,5.4,13,エスタンシア,1,3.1,430,1260,4 - 7:440 / 7 - 13:310 / 4 - 13:340,1250,7300,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040402/,未照合,公開データ取得済,
202507040403,2025-08-31,中京,3,3歳未勝利,芝,2000,未勝利,17,晴,良,6,メイショウアイル,12,32.7,18,アズユーライク,6,11.2,2,オニムシャ,14,135.4,3270,14380,6 - 18:4590 / 2 - 6:22270 / 2 - 18:15670,446620,2728670,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040403/,未照合,公開データ取得済,
202507040404,2025-08-31,中京,4,3歳未勝利,ダート,1400,未勝利,16,晴,良,15,シュテルンビルト,1,2.6,5,オオデンタ,8,44.2,14,フロンティエール,3,5.0,260,5880,5 - 15:2070 / 14 - 15:350 / 5 - 14:4370,8430,44960,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040404/,未照合,公開データ取得済,
202507040405,2025-08-31,中京,5,2歳新馬,芝,2000,新馬,7,晴,良,2,サトノアイボリー,3,4.2,4,カトマンズゴールド,4,8.6,6,マジカルアメジスト,2,3.1,420,1440,2 - 4:340 / 2 - 6:220 / 4 - 6:350,1120,6870,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040405/,未照合,公開データ取得済,
202507040406,2025-08-31,中京,6,2歳新馬,芝,1600,新馬,14,晴,良,8,カヴァレリッツォ,1,3.0,14,タイセイアストロ,8,27.1,5,パンサーズ,3,5.8,300,3970,8 - 14:1420 / 5 - 8:390 / 5 - 14:1930,6100,37860,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20250831.json,https://db.netkeiba.com/race/202507040406/,未照合,公開データ取得済,
